AuthorId,Affiliation,Name
5213,University of North Carolina at Greensboro,Fereidoon (Fred) Sadri
5214,University of North Carolina at Greensboro,Mohammad Faridul Haque Siddiqui
5215,University of North Carolina at Greensboro,Shan Suthaharan
5216,University of North Carolina at Greensboro,Steve Tate
5217,University of North Carolina at Greensboro,Chunjiang Zhu
5218,University of North Carolina at Greensboro,Louis-Marie Bobay
5219,University of North Carolina at Greensboro,Keir Davis
5220,University of North Carolina at Greensboro,Edmundson Effort
5221,University of North Carolina at Greensboro,Kevin Liu
5222,University of North Carolina at Greensboro,Ike Quigley
5223,University of North Carolina at Greensboro,Rob Robless
5224,University of North Carolina at Greensboro,Jeff Whitworth
5225,University of North Carolina at Greensboro,Ahmad Yazdankhah
5226,University of North Carolina at Greensboro,Richard Cheek
5227,University of North Carolina at Greensboro,Andi Smith
5228,University of North Carolina at Greensboro,Francine Blanchet-Sadri
5229,University of North Carolina at Greensboro,Nancy Green
5230,University of North Carolina at Greensboro,Sue Lea
5231,University of North Dakota,Tarek Elderini
5232,University of North Dakota,Saleh Faruque
5233,University of North Dakota,Emanuel Grant
5234,University of North Dakota,Wen-Chen Hu
5235,University of North Dakota,Naima Kaabouch
5236,University of North Dakota,Eunjin Kim
5237,University of North Dakota,Bo Liang
5238,University of North Dakota,Jun Liu
5239,University of North Dakota,Mojdeh Mardani
5240,University of North Dakota,Ronald Marsh
5241,University of North Dakota,John Nordlie
5242,University of North Dakota,Prakash Ranganathan
5243,University of North Dakota,Hassan Reza
5244,University of North Dakota,Hossein Salehfar
5245,University of North Dakota,Sandeep Singhal
5246,University of North Dakota,Thomas Stokke
5247,University of North Dakota,Kouhyar Tavakolian
5248,University of North Dakota,David Apostal
5249,University of North Dakota,Daisy Flora Selvaraj
5250,Stanford University,Sara Achour
5251,Stanford University,Maneesh Agrawala
5252,Stanford University,Alex Aiken
5253,Stanford University,Nima Anari
5254,Stanford University,Peter Bailis
5255,Stanford University,Clark Barrett
5256,Stanford University,Gill Bejerano
5257,Stanford University,Michael Bernstein
5258,Stanford University,Jeannette Bohg
5259,Stanford University,Dan Boneh
5260,Stanford University,Emma Brunskill
5261,Stanford University,Moses Charikar
5262,Stanford University,Bill Dally
5263,Stanford University,Ron Dror
5264,Stanford University,Zakir Durumeric
5265,Stanford University,Dawson Engler
5266,Stanford University,Stefano Ermon
5267,Stanford University,Kayvon Fatahalian
5268,Stanford University,Ron Fedkiw
5269,Stanford University,Chelsea Finn
5270,Stanford University,Mike Genesereth
5271,Stanford University,Noah Goodman
5272,Stanford University,Leonidas Guibas
5273,Stanford University,Patrick Hanrahan
5274,Stanford University,Tatsu Hashimoto
5275,Stanford University,John Hennessy
5276,Stanford University,Mark Horowitz
5277,Stanford University,Doug James
5278,Stanford University,Dan Jurafsky
5279,Stanford University,Sachin Katti
5280,Stanford University,Oussama Khatib
5281,Stanford University,Fred Kjoelstad
5282,Stanford University,Fred Kjolstad
5283,Stanford University,Christos Kozyrakis
5284,Stanford University,Anshul Kundaje
5285,Stanford University,Monica Lam
5286,Stanford University,James Landay
5287,Stanford University,Jure Leskovec
5288,Stanford University,Philip Levis
5289,Stanford University,Fei-Fei Li
5290,Stanford University,Percy Liang
5291,Stanford University,Karen Liu
5292,Stanford University,Tengyu Ma
5293,Stanford University,Chris Manning
5294,Stanford University,David Mazieres
5295,Stanford University,Nick McKeown
5296,Stanford University,John Mitchell
5297,Stanford University,Subhasish Mitra
5298,Stanford University,Kunle Olukotun
5299,Stanford University,John Ousterhout
5300,Stanford University,Chris Piech
5301,Stanford University,Balaji Prabhakar
5302,Stanford University,Chris Re
5303,Stanford University,Omer Reingold
5304,Stanford University,Mendel Rosenblum
5305,Stanford University,Aviad Rubinstein
5306,Stanford University,Dorsa Sadigh
5307,Stanford University,Mehran Sahami
5308,Stanford University,Silvio Savarese
5309,Stanford University,Li-Yang Tan
5310,Stanford University,Caroline Trippel
5311,Stanford University,Greg Valiant
5312,Stanford University,Jennifer Widom
5313,Stanford University,Keith Winstein
5314,Stanford University,Mary Wootters
5315,Stanford University,Jiajun Wu
5316,Stanford University,Daniel Yamins
5317,Stanford University,Matei Zaharia
5318,Stanford University,Mohammad Akbarpour
5319,Stanford University,Russ Altman
5320,Stanford University,Kwabena Boahen
5321,Stanford University,Stephen Boyd
5322,Stanford University,John Duchi
5323,Stanford University,Sean Follmer
5324,Stanford University,Jacob Fox
5325,Stanford University,Surya Ganguli
5326,Stanford University,Ashish Goel
5327,Stanford University,Sharad Goel
5328,Stanford University,Patrick Hayden
5329,Stanford University,Thomas Icard
5330,Stanford University,Ramesh Johari
5331,Stanford University,Mykel Kochenderfer
5332,Stanford University,Michael Levitt
5333,Stanford University,Scott Linderman
5334,Stanford University,Stephen Montgomery
5335,Stanford University,Marco Pavone
5336,Stanford University,Roy Pea
5337,Stanford University,Chris Potts
5338,Stanford University,Priyanka Raina
5339,Stanford University,Daniel Rubin
5340,Stanford University,Aaron Sidford
5341,Stanford University,Camille Utterback
5342,Stanford University,Ge Wang
5343,Stanford University,Gordon Wetzstein
5344,Stanford University,Serena Yeung
5345,Stanford University,James Zou
5346,Stanford University,David Cheriton
5347,Stanford University,Tom Dienstbier
5348,Stanford University,David Dill
5349,Stanford University,Edward Feigenbaum
5350,Stanford University,Richard Fikes
5351,Stanford University,Don Knuth
5352,Stanford University,Jean-Claude Latombe
5353,Stanford University,Marc Levoy
5354,Stanford University,Teresa Meng
5355,Stanford University,Serge Plotkin
5356,Stanford University,Vaughan Pratt
5357,Stanford University,Eric Roberts
5358,Stanford University,Kenneth Salisbury
5359,Stanford University,Yoav Shoham
5360,Stanford University,Jeff Ullman
5361,Stanford University,Gio Wiederhold
5362,Stanford University,Terry Winograd
5363,Stanford University,Jay Borenstein
5364,Stanford University,Jerry Cain
5365,Stanford University,Michael Chang
5366,Stanford University,Chris Gregg
5367,Stanford University,Cynthia Lee
5368,Stanford University,Nick Parlante
5369,Stanford University,Keith Schwarz
5370,Stanford University,Julie Stanford
5371,Stanford University,Nick Troccoli
5372,Stanford University,Christina Wodtke
5373,Stanford University,Lisa Yan
5374,Stanford University,Patrick Young
5375,Stanford University,Julie Zelenski
5376,Stanford University,Edward Chang
5377,Stanford University,Changhoon Kim
5378,Stanford University,Daphne Koller
5379,Stanford University,Bill MacCartney
5380,Stanford University,Andrew Ng
5381,Stanford University,Sebastian Thrun
5382,Stanford University,Kamil Krzysztof Kluczniak
5383,Stanford University,Marco Patrignani
5384,Stanford University,Dongjun Shin
5385,Stanford University,Yaron Singer
5386,Louisiana Tech University,Brian Barron
5387,Louisiana Tech University,Carl Boyet
5388,Louisiana Tech University,Ann Clifton
5389,Louisiana Tech University,Joseph Cortez
5390,Louisiana Tech University,Steve Crow
5391,Louisiana Tech University,Weizhong Dai
5392,Louisiana Tech University,Allyson Donald
5393,Louisiana Tech University,Katie Evans
5394,Louisiana Tech University,Richard Greechie
5395,Louisiana Tech University,Tiera Harris
5396,Louisiana Tech University,Songming Hou
5397,Louisiana Tech University,David Irakiza
5398,Louisiana Tech University,Cassidi Jacobs
5399,Louisiana Tech University,Jinko Kanno
5400,Louisiana Tech University,Don Liu
5401,Louisiana Tech University,Xiyuan Liu
5402,Louisiana Tech University,Stacey McAdams
5403,Louisiana Tech University,Stan McCaa
5404,Louisiana Tech University,David Meng
5405,Louisiana Tech University,Raj Nassar
5406,Louisiana Tech University,Charles Patterson
5407,Louisiana Tech University,Seyyed Nima Salehy
5408,Louisiana Tech University,Jason Terry
5409,Louisiana Tech University,Shanaz Tiwari
5410,Louisiana Tech University,Galen Turner
5411,Louisiana Tech University,Jonathan Walters
5412,Louisiana Tech University,Rebecca Williams
5413,Texas Christian University,Teresa Dahlberg
5414,Texas Christian University,Krishna Kadiyala
5415,Texas Christian University,Liran Ma
5416,Texas Christian University,Bo Mei
5417,Texas Christian University,L. Donnell Payne
5418,Texas Christian University,J. Richard Rinewalt
5419,Texas Christian University,Antonio Sanchez
5420,Texas Christian University,Michael Scherger
5421,Texas Christian University,Gail Tubbs
5422,Texas Christian University,Bingyang Wei
5423,University of Nebraska–Lincoln,Motassem Al-Tarazi
5424,University of Nebraska–Lincoln,Hamid Bagheri
5425,University of Nebraska–Lincoln,Chris Bohn
5426,University of Nebraska–Lincoln,Chris Bourke
5427,University of Nebraska–Lincoln,Justin Bradley
5428,University of Nebraska–Lincoln,Hau Chan
5429,University of Nebraska–Lincoln,Berthe Choueiry
5430,University of Nebraska–Lincoln,Stephen Cooper
5431,University of Nebraska–Lincoln,Juan Cui
5432,University of Nebraska–Lincoln,Shruti Daggumati
5433,University of Nebraska–Lincoln,Sruti Das Choudhury
5434,University of Nebraska–Lincoln,Jitender Deogun
5435,University of Nebraska–Lincoln,Carrick Detweiler
5436,University of Nebraska–Lincoln,Brittany Duncan
5437,University of Nebraska–Lincoln,Robert Dyer
5438,University of Nebraska–Lincoln,Jeffrey Falkinburg
5439,University of Nebraska–Lincoln,Justin Firestone
5440,University of Nebraska–Lincoln,Brady Garvin
5441,University of Nebraska–Lincoln,Nirnimesh Ghose
5442,University of Nebraska–Lincoln,Bhuvana Gopal
5443,University of Nebraska–Lincoln,Mohammad Hasan
5444,University of Nebraska–Lincoln,Bilal Khan
5445,University of Nebraska–Lincoln,ThanhVu Nguyen
5446,University of Nebraska–Lincoln,Ryan Patrick
5447,University of Nebraska–Lincoln,Suzette Person
5448,University of Nebraska–Lincoln,Massimiliano Pierobon
5449,University of Nebraska–Lincoln,Byrav Ramamurthy
5450,University of Nebraska–Lincoln,Peter Revesz
5451,University of Nebraska–Lincoln,Arman Roohi
5452,University of Nebraska–Lincoln,Ashok Samal
5453,University of Nebraska–Lincoln,Bonita Sharif
5454,University of Nebraska–Lincoln,Leen-Kiat Soh
5455,University of Nebraska–Lincoln,Witty Srisa-an
5456,University of Nebraska–Lincoln,Jeremy Suing
5457,University of Nebraska–Lincoln,Dung Hoang Tran
5458,University of Nebraska–Lincoln,Stephanie Valentine
5459,University of Nebraska–Lincoln,Vinodchandran Variyam
5460,University of Nebraska–Lincoln,Mehmet Can Vuran
5461,University of Nebraska–Lincoln,Derek Weitzel
5462,University of Nebraska–Lincoln,Marilyn Wolf
5463,University of Nebraska–Lincoln,Lisong Xu
5464,University of Nebraska–Lincoln,Qiuming Yao
5465,University of Nebraska–Lincoln,Hongfeng Yu
5466,University of Nebraska–Lincoln,Tom Albin
5467,University of Nebraska–Lincoln,Marilyn Augustyn
5468,University of Nebraska–Lincoln,Bill Browning
5469,University of Nebraska–Lincoln,Scott Chaffin
5470,University of Nebraska–Lincoln,Kyle Conway
5471,University of Nebraska–Lincoln,Charles Daniel
5472,University of Nebraska–Lincoln,Victoria Grdina
5473,University of Nebraska–Lincoln,Jacob Hogberg
5474,University of Nebraska–Lincoln,Jenna Huttenmaier
5475,University of Nebraska–Lincoln,Ann Koopmann
5476,University of Nebraska–Lincoln,Ron Kruml
5477,University of Nebraska–Lincoln,Melanie Kugler-Wright
5478,University of Nebraska–Lincoln,LaRita Lang
5479,University of Nebraska–Lincoln,Wayne Motycka
5480,University of Nebraska–Lincoln,Brittney Palmer
5481,University of Nebraska–Lincoln,Jarrett Ramsey
5482,University of Nebraska–Lincoln,Shea Svoboda
5483,University of Nebraska–Lincoln,Matthew Wagenheim
5484,University of Nebraska–Lincoln,Joyce Young
5485,University of Nebraska–Lincoln,Myra Cohen
5486,University of Nebraska–Lincoln,Don Costello
5487,University of Nebraska–Lincoln,Matthew Dwyer
5488,University of Nebraska–Lincoln,Stephen Reichenbach
5489,University of Nebraska–Lincoln,Charles Riedesel
5490,University of Nebraska–Lincoln,Sharad Seth
5491,University of Nebraska–Lincoln,Richard Sincovec
5492,University of Nebraska–Lincoln,Alvin Surkan
5493,University of Utah,Ahmad Saeed
5494,University of Utah,Helena Safavi
5495,University of Utah,Susan Saffel-Shrier
5496,University of Utah,Jeffrey Saffle
5497,University of Utah,Khalid Safi
5498,University of Utah,Yukio Saijoh
5499,University of Utah,Saurab Sainju
5500,University of Utah,Farrant Sakaguchi
5501,University of Utah,Derek Sakata
5502,University of Utah,Ali Salari
5503,University of Utah,Shannon Saldana
5504,University of Utah,Samer Saleh
5505,University of Utah,Ahmed Salem
5506,University of Utah,John Salisbury
5507,University of Utah,Bill Salter
5508,University of Utah,Renato Saltz
5509,University of Utah,Charles Saltzman
5510,University of Utah,Karen Salzman
5511,University of Utah,Wolfram Samlowski
5512,University of Utah,Matthew Samore
5513,University of Utah,Wade Samowitz
5514,University of Utah,Susan Sample
5515,University of Utah,Jacinda Sampson
5516,University of Utah,Stephen Sams
5517,University of Utah,Lisa Samson-Fang
5518,University of Utah,Kalyani Samudra
5519,University of Utah,Wayne Samuelson
5520,University of Utah,Angielyn San Juan
5521,University of Utah,Alejandro Sanchez
5522,University of Utah,James Sanders
5523,University of Utah,Jessica Sanders
5524,University of Utah,John Sanders
5525,University of Utah,Karl Sanders
5526,University of Utah,Natalie Sanders
5527,University of Utah,Michael Sanderson
5528,University of Utah,Susan Sanderson
5529,University of Utah,Iqbal Sandhu
5530,University of Utah,Debra Sandt
5531,University of Utah,David Sandweiss
5532,University of Utah,Nolan Sandygren
5533,University of Utah,Kelsey Sanford
5534,University of Utah,Michael Sanguinetti
5535,University of Utah,Stephen Santora
5536,University of Utah,Osman Sanyer
5537,University of Utah,Mark Sarfati
5538,University of Utah,Vikren Sarkar
5539,University of Utah,Trevor Satterfield
5540,University of Utah,Malea Satterwhite
5541,University of Utah,Lisa Saturnino
5542,University of Utah,Brian Sauer
5543,University of Utah,Mark Saunders
5544,University of Utah,William Sause
5545,University of Utah,Julie Savage
5546,University of Utah,Mark Savarise
5547,University of Utah,Rodolfo Savica
5548,University of Utah,Lucy Savitz
5549,University of Utah,Jonathan Sawicki
5550,University of Utah,Allen Sawitzke
5551,University of Utah,Briana Sawyer
5552,University of Utah,Douglas Sborov
5553,University of Utah,Courtney Scaife
5554,University of Utah,Eric Scaife
5555,University of Utah,Debra Scammon
5556,University of Utah,Ghislaine Scelo
5557,University of Utah,Eugene Scerbo
5558,University of Utah,Timothy Schaat
5559,University of Utah,Matthias Schabel
5560,University of Utah,Anthony Schaeffer
5561,University of Utah,Michael Schaelling
5562,University of Utah,Britta Schaer
5563,University of Utah,Daniel Scharfstein
5564,University of Utah,Debra Schaumberg
5565,University of Utah,Glenn Schemmer
5566,University of Utah,Eric Schenfeld
5567,University of Utah,J. Schenk
5568,University of Utah,Thomas Schenkenberg
5569,University of Utah,Breanne Schiffer
5570,University of Utah,Joshua Schiffman
5571,University of Utah,Andrea Schindler
5572,University of Utah,Robert Schlaberg
5573,University of Utah,Chelsey Schlechter
5574,University of Utah,Bradley Schleenbaker
5575,University of Utah,Amnon Schlegel
5576,University of Utah,Karen Schliep
5577,University of Utah,Joshua Schliesser
5578,University of Utah,Alison Schlisman
5579,University of Utah,Jonathan Schmidt
5580,University of Utah,Kelly Schmidt
5581,University of Utah,Leonard Schmidt
5582,University of Utah,Meghan Schmidt
5583,University of Utah,Richard Schmidt
5584,University of Utah,Robert Schmidt
5585,University of Utah,Marc Schmitz-Valckenberg
5586,University of Utah,Lonnie Schneider
5587,University of Utah,Michelle Schober
5588,University of Utah,Gary Schoenwolf
5589,University of Utah,Mary Scholand
5590,University of Utah,Joyce Schroeder
5591,University of Utah,Colleen Schubach
5592,University of Utah,Heidi Schubert
5593,University of Utah,Stacy Schulof
5594,University of Utah,Edward Schultz
5595,University of Utah,Thomas Schumann
5596,University of Utah,Jeff Schunk
5597,University of Utah,Lee Schussman
5598,University of Utah,Abbey Schwab
5599,University of Utah,Terrence Schwartz
5600,University of Utah,Mark Schwei
5601,University of Utah,Kevin Scolaro
5602,University of Utah,Daniel Scoles
5603,University of Utah,Elisabeth Scott
5604,University of Utah,James Scott
5605,University of Utah,Jennifer Scott
5606,University of Utah,Sheryl Scott
5607,University of Utah,James Seaman
5608,University of Utah,Meredith Seamon
5609,University of Utah,Alexia Searle
5610,University of Utah,Meagan Seay
5611,University of Utah,Aaron Secrest
5612,University of Utah,Mark Sederberg
5613,University of Utah,Mathius Sedivec
5614,University of Utah,Matthew Seely
5615,University of Utah,Loren Seery
5616,University of Utah,Richard Segal
5617,University of Utah,David Segarra
5618,University of Utah,Donald Seibert
5619,University of Utah,Charmaine Sekona
5620,University of Utah,Laura Sells
5621,University of Utah,Craig Selzman
5622,University of Utah,Kimberly Selzman
5623,University of Utah,Ruggero Serafini
5624,University of Utah,Robert Serpico
5625,University of Utah,Victoria Serpico
5626,University of Utah,Richard Sesek
5627,University of Utah,Michelle Sestak
5628,University of Utah,Akram Shaaban
5629,University of Utah,Sherin Shaaban
5630,University of Utah,Andrey Shabalin
5631,University of Utah,Ashka Shah
5632,University of Utah,Avni Shah
5633,University of Utah,Harsh Shah
5634,University of Utah,Kevin Shah
5635,University of Utah,Lubdha Shah
5636,University of Utah,Nadia Shah
5637,University of Utah,Rajiv Shah
5638,University of Utah,Rashmee Shah
5639,University of Utah,Mehrnoosh Shakeri
5640,University of Utah,Julie Shakib
5641,University of Utah,Shaun Shakib
5642,University of Utah,Salika Shakir
5643,University of Utah,Akbar Shakoor
5644,University of Utah,Paul Shami
5645,University of Utah,Steven Shamo
5646,University of Utah,Youngbeen Shamo
5647,University of Utah,Mary Shapiro
5648,University of Utah,Michael Shapiro
5649,University of Utah,Anu Sharma
5650,University of Utah,Pawan Sharma
5651,University of Utah,Sunil Sharma
5652,University of Utah,Vikas Sharma
5653,University of Utah,Howard Sharp
5654,University of Utah,John Shavers
5655,University of Utah,Janet Shaw
5656,University of Utah,Jennifer Shaw
5657,University of Utah,Jeremy Shaw
5658,University of Utah,Robin Shaw
5659,University of Utah,Brian Shayota
5660,University of Utah,Oleksandr Shcheglovitov
5661,University of Utah,Jill Shea
5662,University of Utah,Michael Sheets
5663,University of Utah,Mary Sheetz
5664,University of Utah,Clinton Sheffield
5665,University of Utah,Clint Shelley
5666,University of Utah,Clough Shelton
5667,University of Utah,Jincheng Shen
5668,University of Utah,Katherine Shen
5669,University of Utah,Peter Shen
5670,University of Utah,Xiaoming Sheng
5671,University of Utah,Jennifer Shepard
5672,University of Utah,Breena Shepherd
5673,University of Utah,Jason Shepherd
5674,University of Utah,Melissa Shepherd
5675,University of Utah,Joseph Sherbotie
5676,University of Utah,Scott Sheridan
5677,University of Utah,Jeanette Sherman
5678,University of Utah,Chandni Sheth
5679,University of Utah,Xianfeng Shi
5680,University of Utah,Lauren Shields
5681,University of Utah,John Shigeoka
5682,University of Utah,Fuad Shihab
5683,University of Utah,Esther Shin
5684,University of Utah,Debra Shinkle
5685,University of Utah,Brian Shiozawa
5686,University of Utah,Jean Shipman
5687,University of Utah,Yan-Ting Shiu
5688,University of Utah,Kimberley Shoaf
5689,University of Utah,Scott Short
5690,University of Utah,David Shprecher
5691,University of Utah,Dennis Shrieve
5692,University of Utah,Paula Shultz
5693,University of Utah,Mili Shum
5694,University of Utah,Megan Shutts-Karjola
5695,University of Utah,Faizi Siddiqi
5696,University of Utah,Paul Sigala
5697,University of Utah,Emily Signor
5698,University of Utah,Stephanie Silas
5699,University of Utah,Bryan Silon
5700,University of Utah,Kathryn Silva
5701,University of Utah,Aaron Silver
5702,University of Utah,Robert Silver
5703,University of Utah,Naomi Silverstone
5704,University of Utah,Natalie Silverton
5705,University of Utah,Debra Simmons
5706,University of Utah,Rebecca Simmons
5707,University of Utah,Kirk Simon
5708,University of Utah,Joseph Simone
5709,University of Utah,Joseph Simonett
5710,University of Utah,Juliana Simonetti
5711,University of Utah,Sara Simonsen
5712,University of Utah,Vicki Simonsmeier
5713,University of Utah,Steven Simper
5714,University of Utah,Rachel Simpson
5715,University of Utah,Robert Simpson
5716,University of Utah,Sarina Sinclair
5717,University of Utah,Jeffrey Sindt
5718,University of Utah,Jill Sindt
5719,University of Utah,Jessica Singer
5720,University of Utah,Meenu Singh
5721,University of Utah,Tejinder Singh
5722,University of Utah,John Singleton
5723,University of Utah,Jennifer Sinnott
5724,University of Utah,Deepika Sirohi
5725,University of Utah,Erik Sivertsen
5726,University of Utah,Matthew Sjoblom
5727,University of Utah,John Skaggs
5728,University of Utah,Jack Skalicky
5729,University of Utah,David Skarda
5730,University of Utah,Demetrios Skedros
5731,University of Utah,John Skedros
5732,University of Utah,Megan Skibitsky
5733,University of Utah,Aaron Skidmore
5734,University of Utah,Adelaide Slack
5735,University of Utah,Caryn Slack
5736,University of Utah,Sean Slack
5737,University of Utah,David Slade
5738,University of Utah,Martha Slattery
5739,University of Utah,Darrah Sleeth
5740,University of Utah,Patricia Slev
5741,University of Utah,Samuel Sloan
5742,University of Utah,Katarzyna Slota
5743,University of Utah,David Smart
5744,University of Utah,Allison Smego
5745,University of Utah,Douglas Smego
5746,University of Utah,Larry Smick
5747,University of Utah,Marcela Smid
5748,University of Utah,Adrienne Smith
5749,University of Utah,Alan Smith
5750,University of Utah,Albert Smith
5751,University of Utah,Alison Smith
5752,University of Utah,Allison Smith
5753,University of Utah,Amy Smith
5754,University of Utah,Andrea Smith
5755,University of Utah,Andrew Smith
5756,University of Utah,Annika Smith
5757,University of Utah,Brigham Smith
5758,University of Utah,Brigitte Smith
5759,University of Utah,Charles Smith
5760,University of Utah,Craig Smith
5761,University of Utah,Elizabeth Smith
5762,University of Utah,Elliot Smith
5763,University of Utah,Erica Smith
5764,University of Utah,Erin Smith
5765,University of Utah,G. Smith
5766,University of Utah,Gregory Smith
5767,University of Utah,John Smith
5768,University of Utah,Justin Smith
5769,University of Utah,Ken Smith
5770,University of Utah,Kit Smith
5771,University of Utah,Kyle Smith
5772,University of Utah,Lindsey Smith
5773,University of Utah,Marshall Smith
5774,University of Utah,Nathan Smith
5775,University of Utah,Robert Smith
5776,University of Utah,Roger Smith
5777,University of Utah,Spencer Smith
5778,University of Utah,Timothy Smith
5779,University of Utah,Trevor Smith
5780,University of Utah,Wade Smith
5781,University of Utah,Holly Smock
5782,University of Utah,Kristi Smock
5783,University of Utah,Gregory Snow
5784,University of Utah,Anna Snyder
5785,University of Utah,Eric Snyder
5786,University of Utah,Heloisa Soares
5787,University of Utah,Theresa Sofarelli
5788,University of Utah,Andrew Soisson
5789,University of Utah,Benjamin Solomon
5790,University of Utah,Margaret Solomon
5791,University of Utah,Maryam Soltanolkotabi
5792,University of Utah,Daniela Solzbacher
5793,University of Utah,Alexis Somers
5794,University of Utah,Jong-Hyun Son
5795,University of Utah,Shannon Son
5796,University of Utah,Joshua Sonnen
5797,University of Utah,Richard Sontheimer
5798,University of Utah,Nathan Sontum
5799,University of Utah,Joyce Soprano
5800,University of Utah,Allyson Sorensen
5801,University of Utah,Charles Sorenson
5802,University of Utah,Eric Sorenson
5803,University of Utah,Michelle Sorweid
5804,University of Utah,Michael Sossenheimer
5805,University of Utah,Mikle South
5806,University of Utah,Samuel South
5807,University of Utah,David Souza
5808,University of Utah,Jared Spackman
5809,University of Utah,Sandra Spackman
5810,University of Utah,Chad Spain
5811,University of Utah,Jay Spampanato
5812,University of Utah,Cindy Spangler
5813,University of Utah,Gerald Spangrude
5814,University of Utah,Seth Spanos
5815,University of Utah,Stephanie Spanos
5816,University of Utah,Stephen Spanos
5817,University of Utah,James Speakman
5818,University of Utah,Robert Speakman
5819,University of Utah,Rebecca Speckman
5820,University of Utah,Jay Spector
5821,University of Utah,John Speed
5822,University of Utah,Melinda Speener
5823,University of Utah,Abbie Spencer
5824,University of Utah,Jesse Spencer
5825,University of Utah,Steven Spencer
5826,University of Utah,Sarah Spendlove
5827,University of Utah,Matthew Sperry
5828,University of Utah,Richard Sperry
5829,University of Utah,Saskia Spiess
5830,University of Utah,Benjamin Spike
5831,University of Utah,William Spiker
5832,University of Utah,Nicholas Spina
5833,University of Utah,Kenneth Spitzer
5834,University of Utah,Adam Spivak
5835,University of Utah,Emily Spivak
5836,University of Utah,Emily Spoth
5837,University of Utah,Laura Springhetti
5838,University of Utah,David Spritzer
5839,University of Utah,Spotswood Spruance
5840,University of Utah,Rajendu Srivastava
5841,University of Utah,Catherine Staes
5842,University of Utah,Brian Stagg
5843,University of Utah,Nancy Staggers
5844,University of Utah,Michael Staker
5845,University of Utah,Michael Staley
5846,University of Utah,Scott Stallings
5847,University of Utah,Jena Stallsmith
5848,University of Utah,Gillian Stanfield
5849,University of Utah,Joseph Stanford
5850,University of Utah,Eryn Stansfield
5851,University of Utah,Aaron Starbuck
5852,University of Utah,Cory Stark
5853,University of Utah,Louisa Stark
5854,University of Utah,Kimberly Stark-Van Noord
5855,University of Utah,Patricia Starks
5856,University of Utah,Alexandra Starr
5857,University of Utah,Milton Starr
5858,University of Utah,Gitana Staskus
5859,University of Utah,Sheryl Steadman
5860,University of Utah,Martha Stearn
5861,University of Utah,Christopher Steele
5862,University of Utah,Julie Steele
5863,University of Utah,Tara Steele
5864,University of Utah,Matthew Steenblik
5865,University of Utah,Jenna Steffen
5866,University of Utah,John Steffens
5867,University of Utah,Josef Stehlik
5868,University of Utah,Zuzana Stehlikova
5869,University of Utah,Matthew Steimle
5870,University of Utah,Matthew Stein
5871,University of Utah,Mary Steinbach
5872,University of Utah,Benjamin Steinberg
5873,University of Utah,David Steinberg
5874,University of Utah,Matthew Steinfeldt
5875,University of Utah,Aimee Steinly
5876,University of Utah,Mary Steinmann
5877,University of Utah,Edward Stenehjem
5878,University of Utah,Karen Stenehjem
5879,University of Utah,Suzanne Stensaas
5880,University of Utah,Robert Stephen
5881,University of Utah,Deborah Stephens
5882,University of Utah,Shelly Stephens
5883,University of Utah,William Stephens
5884,University of Utah,Robert Stephenson
5885,University of Utah,Sara Stern
5886,University of Utah,Edwin Stevens
5887,University of Utah,Michael Stevens
5888,University of Utah,Paul Stevens
5889,University of Utah,Peter Stevens
5890,University of Utah,Phillip Stevens
5891,University of Utah,Scott Stevens
5892,University of Utah,Vanessa Stevens
5893,University of Utah,Adam Stevenson
5894,University of Utah,Jacob Stever
5895,University of Utah,Jennifer Stewart
5896,University of Utah,John Stewart
5897,University of Utah,Matthew Stewart
5898,University of Utah,Rodney Stewart
5899,University of Utah,Scott Stiefel
5900,University of Utah,Hannah Stillings
5901,University of Utah,David Stillman
5902,University of Utah,Sarah Stilwill
5903,University of Utah,Carole Stipelman
5904,University of Utah,Gregory Stoddard
5905,University of Utah,William Stoddard
5906,University of Utah,Amanda Stoeckel
5907,University of Utah,Holbrook Stoecklein
5908,University of Utah,Kirsten Stoesser
5909,University of Utah,Bradley Stoker
5910,University of Utah,Karen Stolman
5911,University of Utah,Bryan Stone
5912,University of Utah,Katie Stone
5913,University of Utah,Hugh Stoneburner
5914,University of Utah,Alan Stotts
5915,University of Utah,Kelly Stout
5916,University of Utah,Lisa Stout
5917,University of Utah,Mark Stowers
5918,University of Utah,Rachel Straight
5919,University of Utah,Joely Straseski
5920,University of Utah,C. Stratford
5921,University of Utah,Katharine Street
5922,University of Utah,John Stringham
5923,University of Utah,Don Stromquist
5924,University of Utah,Michael Strong
5925,University of Utah,Sharon Strong
5926,University of Utah,Sean Strope
5927,University of Utah,Scott Stroshine
5928,University of Utah,Susan Stroud
5929,University of Utah,Robert Strupp
5930,University of Utah,Ashley Stuart
5931,University of Utah,Zachary Stucki
5932,University of Utah,R. Stulting
5933,University of Utah,Barry Stults
5934,University of Utah,Anne Sturrock
5935,University of Utah,Fan-Chi Frances Su
5936,University of Utah,Jason Su
5937,University of Utah,Yana Suchy
5938,University of Utah,Steven Sugden
5939,University of Utah,Steven Sugerman
5940,University of Utah,Amy Sullivan
5941,University of Utah,Cara Sullivan
5942,University of Utah,Erika Sullivan
5943,University of Utah,Erika Summers
5944,University of Utah,Scott Summers
5945,University of Utah,Stephen Summers
5946,University of Utah,Grant Sunada
5947,University of Utah,Krishna Sundar
